Licence No.,Interim Licence No.,Approval Name,Status,Status Date,Doc Type,Industry Activity,Specific Activity,Effective Date,Expiry Date,Water Allocation Type,WA Status,Priority Date,Priority No,Source,Quantity (m3),Consumptive Use (m3),Losses (m3),Return Flow (m3),LSD,QUA,SEC,TWP,RNG,MER,Return LSD,Return QUA,Return SEC,Return TWP,Return RNG,Return MER,Well Id,Production Upper (m),Production Lower (m),Latitude,Longitude,Licence Holder,File Number,Surrounding Municipality,Region,River Basin,River Sub Basin,Location Type,Location Description,Water Allocation Id,Submitted Measurement Id,Measurement Value (m3),Measurement Period Date,Reporting Interval,Submitter Comment,Regulator,Sector,Sub Sector,Specific Sector,Adhoc Report
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113003,Unnamed Aquifer - Unclassified,82640,16528,0,66112,8,,15,117,5,6,,NE,6,117,4,6,,11.8,14.3,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6 (W-93-1),10591,2716780,0,30-Nov-22,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113003,Unnamed Aquifer - Unclassified,82640,16528,0,66112,8,,15,117,5,6,,NE,6,117,4,6,,11.8,14.3,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6 (W-93-1),10591,2731110,0,31-Dec-22,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,2530864,0,31-Jan-22,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,2541678,0,28-Feb-22,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,2555011,0,31-Mar-22,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,2574160,0,30-Apr-22,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,2588744,0,31-May-22,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,2611664,0,30-Jun-22,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,2628139,0,31-Jul-22,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,2645573,0,31-Aug-22,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,2665557,0,30-Sep-22,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,2685464,0,31-Oct-22,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,2716781,0,30-Nov-22,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,2731111,0,31-Dec-22,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,CENOVUS ENERGY INC.,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,2536413,11260.79,31-Jan-22,MONTHLY,NW 3-110-6-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,CENOVUS ENERGY INC.,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,2545589,10692.61,28-Feb-22,MONTHLY,NW 3-110-6-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,CENOVUS ENERGY INC.,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,2566197,11486.59,31-Mar-22,MONTHLY,NW 3-110-6-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,CENOVUS ENERGY INC.,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,2586118,11286.53,30-Apr-22,MONTHLY,NW 3-110-6-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,CENOVUS ENERGY INC.,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,2601716,9091.58,31-May-22,MONTHLY,NW 3-110-6-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,CENOVUS ENERGY INC.,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,2622800,11877.89,30-Jun-22,MONTHLY,NW 3-110-6-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,CENOVUS ENERGY INC.,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,2635251,12933.32,31-Jul-22,MONTHLY,NW 3-110-6-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,CENOVUS ENERGY INC.,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,2651450,13199.2,31-Aug-22,MONTHLY,NW 3-110-6-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,CENOVUS ENERGY INC.,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,2671929,12360.17,30-Sep-22,MONTHLY,NW 3-110-6-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,CENOVUS ENERGY INC.,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,2701358,11659.82,31-Oct-22,MONTHLY,NW 3-110-6-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,CENOVUS ENERGY INC.,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,2715460,12557.32,30-Nov-22,MONTHLY,NW 3-110-6-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,CENOVUS ENERGY INC.,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,2727787,12687.85,31-Dec-22,MONTHLY,NW 3-110-6-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
37719,L06069,RAINBOW LAKE/GAS PLANT/HUSKY OIL - F12226,IS,16-Aug-89,WRLIC,WDIND,INJECTN,16-Aug-89,,SW,AC,14-Mar-67,19670314001,Rainbow Lake,1850220,1850220,0,0,,NE,8,107,8,6,,,,,,,,,,58.2781,-119.2889,CENOVUS ENERGY INC.,12226,MD023,AER|PCR,HAY,07OA,Diversion,NE 8-107-8-6,18524,2536414,67724.52,31-Jan-22,MONTHLY,NE 8-107-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
37719,L06069,RAINBOW LAKE/GAS PLANT/HUSKY OIL - F12226,IS,16-Aug-89,WRLIC,WDIND,INJECTN,16-Aug-89,,SW,AC,14-Mar-67,19670314001,Rainbow Lake,1850220,1850220,0,0,,NE,8,107,8,6,,,,,,,,,,58.2781,-119.2889,CENOVUS ENERGY INC.,12226,MD023,AER|PCR,HAY,07OA,Diversion,NE 8-107-8-6,18524,2545590,67415.95,28-Feb-22,MONTHLY,NE 8-107-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
37719,L06069,RAINBOW LAKE/GAS PLANT/HUSKY OIL - F12226,IS,16-Aug-89,WRLIC,WDIND,INJECTN,16-Aug-89,,SW,AC,14-Mar-67,19670314001,Rainbow Lake,1850220,1850220,0,0,,NE,8,107,8,6,,,,,,,,,,58.2781,-119.2889,CENOVUS ENERGY INC.,12226,MD023,AER|PCR,HAY,07OA,Diversion,NE 8-107-8-6,18524,2566198,77345.24,31-Mar-22,MONTHLY,NE 8-107-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
37719,L06069,RAINBOW LAKE/GAS PLANT/HUSKY OIL - F12226,IS,16-Aug-89,WRLIC,WDIND,INJECTN,16-Aug-89,,SW,AC,14-Mar-67,19670314001,Rainbow Lake,1850220,1850220,0,0,,NE,8,107,8,6,,,,,,,,,,58.2781,-119.2889,CENOVUS ENERGY INC.,12226,MD023,AER|PCR,HAY,07OA,Diversion,NE 8-107-8-6,18524,2586119,72998.9,30-Apr-22,MONTHLY,NE 8-107-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
37719,L06069,RAINBOW LAKE/GAS PLANT/HUSKY OIL - F12226,IS,16-Aug-89,WRLIC,WDIND,INJECTN,16-Aug-89,,SW,AC,14-Mar-67,19670314001,Rainbow Lake,1850220,1850220,0,0,,NE,8,107,8,6,,,,,,,,,,58.2781,-119.2889,CENOVUS ENERGY INC.,12226,MD023,AER|PCR,HAY,07OA,Diversion,NE 8-107-8-6,18524,2601717,66809.64,31-May-22,MONTHLY,NE 8-107-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
37719,L06069,RAINBOW LAKE/GAS PLANT/HUSKY OIL - F12226,IS,16-Aug-89,WRLIC,WDIND,INJECTN,16-Aug-89,,SW,AC,14-Mar-67,19670314001,Rainbow Lake,1850220,1850220,0,0,,NE,8,107,8,6,,,,,,,,,,58.2781,-119.2889,CENOVUS ENERGY INC.,12226,MD023,AER|PCR,HAY,07OA,Diversion,NE 8-107-8-6,18524,2622801,72749.95,30-Jun-22,MONTHLY,NE 8-107-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
