"Licence No.","Interim Licence No.","Approval Name","Status","Status Date","Doc Type","Industry Activity","Specific Activity","Effective Date","Expiry Date","Water Allocation Type","WA Status","Priority Date","Priority No","Source","Quantity (m3)","Consumptive Use (m3)","Losses (m3)","Return Flow (m3)","LSD","QUA","SEC","TWP","RNG","MER","Return LSD","Return QUA","Return SEC","Return TWP","Return RNG","Return MER","Well Id","Production Upper (m)","Production Lower (m)","Latitude","Longitude","Licence Holder","File Number","Surrounding Municipality","Region","River Basin","River Sub Basin","Location Type","Location Description","Water Allocation Id","Submitted Measurement Id","Measurement Value (m3)","Measurement Period Date","Reporting Interval","Submitter Comment","Regulator","Sector","Sub Sector","Specific Sector","Adhoc Report"
"00030764","L16547","ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649","IS","21-Nov-1994","WRLIC","WDMUN","URBAN","21-Nov-1994","","GW","AC","13-Jan-1988","19880113003","Unnamed Aquifer - Unclassified","82640","16528","0","66112","8","","15","117","5","6","","NE","6","117","4","6","","11.80","14.30","59.158248","-118.747605","MACKENZIE COUNTY","20649|20649","MD023","PCR","HAY","07OA","Diversion","8 15-117-5-6 (W-93-1)","10591","2912522","0","30-Nov-2023","MONTHLY","","ESRD","MUNICIPAL","SUBURBAN/RURAL","HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS)","F"
"00030764","L16547","ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649","IS","21-Nov-1994","WRLIC","WDMUN","URBAN","21-Nov-1994","","GW","AC","13-Jan-1988","19880113003","Unnamed Aquifer - Unclassified","82640","16528","0","66112","8","","15","117","5","6","","NE","6","117","4","6","","11.80","14.30","59.158248","-118.747605","MACKENZIE COUNTY","20649|20649","MD023","PCR","HAY","07OA","Diversion","8 15-117-5-6 (W-93-1)","10591","2923616","0","31-Dec-2023","MONTHLY","","ESRD","MUNICIPAL","SUBURBAN/RURAL","HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS)","F"
"00030764","L16547","ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649","IS","21-Nov-1994","WRLIC","WDMUN","URBAN","21-Nov-1994","","GW","AC","13-Jan-1988","19880113004","Unnamed Aquifer - Unclassified","82640","0","0","0","8","","15","117","5","6","","NE","6","117","4","6","","11.50","13.10","59.158248","-118.747605","MACKENZIE COUNTY","20649|20649","MD023","PCR","HAY","07OA","Diversion","8 15-117-5-6","10592","2741210","0","31-Jan-2023","MONTHLY","","ESRD","MUNICIPAL","SUBURBAN/RURAL","HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS)","F"
"00030764","L16547","ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649","IS","21-Nov-1994","WRLIC","WDMUN","URBAN","21-Nov-1994","","GW","AC","13-Jan-1988","19880113004","Unnamed Aquifer - Unclassified","82640","0","0","0","8","","15","117","5","6","","NE","6","117","4","6","","11.50","13.10","59.158248","-118.747605","MACKENZIE COUNTY","20649|20649","MD023","PCR","HAY","07OA","Diversion","8 15-117-5-6","10592","2763268","0","28-Feb-2023","MONTHLY","","ESRD","MUNICIPAL","SUBURBAN/RURAL","HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS)","F"
"00030764","L16547","ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649","IS","21-Nov-1994","WRLIC","WDMUN","URBAN","21-Nov-1994","","GW","AC","13-Jan-1988","19880113004","Unnamed Aquifer - Unclassified","82640","0","0","0","8","","15","117","5","6","","NE","6","117","4","6","","11.50","13.10","59.158248","-118.747605","MACKENZIE COUNTY","20649|20649","MD023","PCR","HAY","07OA","Diversion","8 15-117-5-6","10592","2776459","0","31-Mar-2023","MONTHLY","","ESRD","MUNICIPAL","SUBURBAN/RURAL","HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS)","F"
"00030764","L16547","ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649","IS","21-Nov-1994","WRLIC","WDMUN","URBAN","21-Nov-1994","","GW","AC","13-Jan-1988","19880113004","Unnamed Aquifer - Unclassified","82640","0","0","0","8","","15","117","5","6","","NE","6","117","4","6","","11.50","13.10","59.158248","-118.747605","MACKENZIE COUNTY","20649|20649","MD023","PCR","HAY","07OA","Diversion","8 15-117-5-6","10592","2793674","0","30-Apr-2023","MONTHLY","","ESRD","MUNICIPAL","SUBURBAN/RURAL","HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS)","F"
"00030764","L16547","ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649","IS","21-Nov-1994","WRLIC","WDMUN","URBAN","21-Nov-1994","","GW","AC","13-Jan-1988","19880113004","Unnamed Aquifer - Unclassified","82640","0","0","0","8","","15","117","5","6","","NE","6","117","4","6","","11.50","13.10","59.158248","-118.747605","MACKENZIE COUNTY","20649|20649","MD023","PCR","HAY","07OA","Diversion","8 15-117-5-6","10592","2810387","0","31-May-2023","MONTHLY","","ESRD","MUNICIPAL","SUBURBAN/RURAL","HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS)","F"
"00030764","L16547","ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649","IS","21-Nov-1994","WRLIC","WDMUN","URBAN","21-Nov-1994","","GW","AC","13-Jan-1988","19880113004","Unnamed Aquifer - Unclassified","82640","0","0","0","8","","15","117","5","6","","NE","6","117","4","6","","11.50","13.10","59.158248","-118.747605","MACKENZIE COUNTY","20649|20649","MD023","PCR","HAY","07OA","Diversion","8 15-117-5-6","10592","2820191","0","30-Jun-2023","MONTHLY","","ESRD","MUNICIPAL","SUBURBAN/RURAL","HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS)","F"
"00030764","L16547","ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649","IS","21-Nov-1994","WRLIC","WDMUN","URBAN","21-Nov-1994","","GW","AC","13-Jan-1988","19880113004","Unnamed Aquifer - Unclassified","82640","0","0","0","8","","15","117","5","6","","NE","6","117","4","6","","11.50","13.10","59.158248","-118.747605","MACKENZIE COUNTY","20649|20649","MD023","PCR","HAY","07OA","Diversion","8 15-117-5-6","10592","2846802","0","31-Jul-2023","MONTHLY","","ESRD","MUNICIPAL","SUBURBAN/RURAL","HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS)","F"
"00030764","L16547","ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649","IS","21-Nov-1994","WRLIC","WDMUN","URBAN","21-Nov-1994","","GW","AC","13-Jan-1988","19880113004","Unnamed Aquifer - Unclassified","82640","0","0","0","8","","15","117","5","6","","NE","6","117","4","6","","11.50","13.10","59.158248","-118.747605","MACKENZIE COUNTY","20649|20649","MD023","PCR","HAY","07OA","Diversion","8 15-117-5-6","10592","2884337","0","31-Aug-2023","MONTHLY","","ESRD","MUNICIPAL","SUBURBAN/RURAL","HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS)","F"
"00030764","L16547","ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649","IS","21-Nov-1994","WRLIC","WDMUN","URBAN","21-Nov-1994","","GW","AC","13-Jan-1988","19880113004","Unnamed Aquifer - Unclassified","82640","0","0","0","8","","15","117","5","6","","NE","6","117","4","6","","11.50","13.10","59.158248","-118.747605","MACKENZIE COUNTY","20649|20649","MD023","PCR","HAY","07OA","Diversion","8 15-117-5-6","10592","2884458","0","30-Sep-2023","MONTHLY","","ESRD","MUNICIPAL","SUBURBAN/RURAL","HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS)","F"
"00030764","L16547","ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649","IS","21-Nov-1994","WRLIC","WDMUN","URBAN","21-Nov-1994","","GW","AC","13-Jan-1988","19880113004","Unnamed Aquifer - Unclassified","82640","0","0","0","8","","15","117","5","6","","NE","6","117","4","6","","11.50","13.10","59.158248","-118.747605","MACKENZIE COUNTY","20649|20649","MD023","PCR","HAY","07OA","Diversion","8 15-117-5-6","10592","2900551","0","31-Oct-2023","MONTHLY","","ESRD","MUNICIPAL","SUBURBAN/RURAL","HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS)","F"
"00030764","L16547","ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649","IS","21-Nov-1994","WRLIC","WDMUN","URBAN","21-Nov-1994","","GW","AC","13-Jan-1988","19880113004","Unnamed Aquifer - Unclassified","82640","0","0","0","8","","15","117","5","6","","NE","6","117","4","6","","11.50","13.10","59.158248","-118.747605","MACKENZIE COUNTY","20649|20649","MD023","PCR","HAY","07OA","Diversion","8 15-117-5-6","10592","2912523","0","30-Nov-2023","MONTHLY","","ESRD","MUNICIPAL","SUBURBAN/RURAL","HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS)","F"
"00030764","L16547","ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649","IS","21-Nov-1994","WRLIC","WDMUN","URBAN","21-Nov-1994","","GW","AC","13-Jan-1988","19880113004","Unnamed Aquifer - Unclassified","82640","0","0","0","8","","15","117","5","6","","NE","6","117","4","6","","11.50","13.10","59.158248","-118.747605","MACKENZIE COUNTY","20649|20649","MD023","PCR","HAY","07OA","Diversion","8 15-117-5-6","10592","2923617","0","31-Dec-2023","MONTHLY","","ESRD","MUNICIPAL","SUBURBAN/RURAL","HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS)","F"
"00034412","08289","ESSO RESOURCES CANADA LTD, WR, 16692","IS","13-Dec-1988","WRLIC","WDIND","INJECTN","13-Dec-1988","","SW","AC","06-Aug-1974","19740806002","Sousa Creek","869600","869600","0","0","","NW","3","110","6","6","","","","","","","","","","58.5253","-118.9122","CENOVUS ENERGY INC.","16692","MD023","AER|PCR","HAY","07OA","Diversion","NW 3-110-6-6","14980","2753672","11928.95","31-Jan-2023","MONTHLY","NW 3-110-6-6","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","F"
"00034412","08289","ESSO RESOURCES CANADA LTD, WR, 16692","IS","13-Dec-1988","WRLIC","WDIND","INJECTN","13-Dec-1988","","SW","AC","06-Aug-1974","19740806002","Sousa Creek","869600","869600","0","0","","NW","3","110","6","6","","","","","","","","","","58.5253","-118.9122","CENOVUS ENERGY INC.","16692","MD023","AER|PCR","HAY","07OA","Diversion","NW 3-110-6-6","14980","2768268","11622.64","28-Feb-2023","MONTHLY","NW 3-110-6-6","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","F"
"00034412","08289","ESSO RESOURCES CANADA LTD, WR, 16692","IS","13-Dec-1988","WRLIC","WDIND","INJECTN","13-Dec-1988","","SW","AC","06-Aug-1974","19740806002","Sousa Creek","869600","869600","0","0","","NW","3","110","6","6","","","","","","","","","","58.5253","-118.9122","CENOVUS ENERGY INC.","16692","MD023","AER|PCR","HAY","07OA","Diversion","NW 3-110-6-6","14980","2780944","12412.22","31-Mar-2023","MONTHLY","NW 3-110-6-6","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","F"
"00034412","08289","ESSO RESOURCES CANADA LTD, WR, 16692","IS","13-Dec-1988","WRLIC","WDIND","INJECTN","13-Dec-1988","","SW","AC","06-Aug-1974","19740806002","Sousa Creek","869600","869600","0","0","","NW","3","110","6","6","","","","","","","","","","58.5253","-118.9122","CENOVUS ENERGY INC.","16692","MD023","AER|PCR","HAY","07OA","Diversion","NW 3-110-6-6","14980","2798781","12280.14","30-Apr-2023","MONTHLY","NW 3-110-6-6","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","F"
"00034412","08289","ESSO RESOURCES CANADA LTD, WR, 16692","IS","13-Dec-1988","WRLIC","WDIND","INJECTN","13-Dec-1988","","SW","AC","06-Aug-1974","19740806002","Sousa Creek","869600","869600","0","0","","NW","3","110","6","6","","","","","","","","","","58.5253","-118.9122","CENOVUS ENERGY INC.","16692","MD023","AER|PCR","HAY","07OA","Diversion","NW 3-110-6-6","14980","2811800","843.95","31-May-2023","MONTHLY","NW 3-110-6-6","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","F"
"00034412","08289","ESSO RESOURCES CANADA LTD, WR, 16692","IS","13-Dec-1988","WRLIC","WDIND","INJECTN","13-Dec-1988","","SW","AC","06-Aug-1974","19740806002","Sousa Creek","869600","869600","0","0","","NW","3","110","6","6","","","","","","","","","","58.5253","-118.9122","CENOVUS ENERGY INC.","16692","MD023","AER|PCR","HAY","07OA","Diversion","NW 3-110-6-6","14980","2824411","0","30-Jun-2023","MONTHLY","NW 3-110-6-6","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","F"
"00034412","08289","ESSO RESOURCES CANADA LTD, WR, 16692","IS","13-Dec-1988","WRLIC","WDIND","INJECTN","13-Dec-1988","","SW","AC","06-Aug-1974","19740806002","Sousa Creek","869600","869600","0","0","","NW","3","110","6","6","","","","","","","","","","58.5253","-118.9122","CENOVUS ENERGY INC.","16692","MD023","AER|PCR","HAY","07OA","Diversion","NW 3-110-6-6","14980","2845265","0","31-Jul-2023","MONTHLY","NW 3-110-6-6","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","F"
"00034412","08289","ESSO RESOURCES CANADA LTD, WR, 16692","IS","13-Dec-1988","WRLIC","WDIND","INJECTN","13-Dec-1988","","SW","AC","06-Aug-1974","19740806002","Sousa Creek","869600","869600","0","0","","NW","3","110","6","6","","","","","","","","","","58.5253","-118.9122","CENOVUS ENERGY INC.","16692","MD023","AER|PCR","HAY","07OA","Diversion","NW 3-110-6-6","14980","2858731","9600.31","31-Aug-2023","MONTHLY","NW 3-110-6-6","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","F"
"00034412","08289","ESSO RESOURCES CANADA LTD, WR, 16692","IS","13-Dec-1988","WRLIC","WDIND","INJECTN","13-Dec-1988","","SW","AC","06-Aug-1974","19740806002","Sousa Creek","869600","869600","0","0","","NW","3","110","6","6","","","","","","","","","","58.5253","-118.9122","CENOVUS ENERGY INC.","16692","MD023","AER|PCR","HAY","07OA","Diversion","NW 3-110-6-6","14980","2882357","7106.83","30-Sep-2023","MONTHLY","NW 3-110-6-6","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","F"
"00034412","08289","ESSO RESOURCES CANADA LTD, WR, 16692","IS","13-Dec-1988","WRLIC","WDIND","INJECTN","13-Dec-1988","","SW","AC","06-Aug-1974","19740806002","Sousa Creek","869600","869600","0","0","","NW","3","110","6","6","","","","","","","","","","58.5253","-118.9122","CENOVUS ENERGY INC.","16692","MD023","AER|PCR","HAY","07OA","Diversion","NW 3-110-6-6","14980","2900812","6938.45","31-Oct-2023","MONTHLY","NW 3-110-6-6 ","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","F"
"00034412","08289","ESSO RESOURCES CANADA LTD, WR, 16692","IS","13-Dec-1988","WRLIC","WDIND","INJECTN","13-Dec-1988","","SW","AC","06-Aug-1974","19740806002","Sousa Creek","869600","869600","0","0","","NW","3","110","6","6","","","","","","","","","","58.5253","-118.9122","CENOVUS ENERGY INC.","16692","MD023","AER|PCR","HAY","07OA","Diversion","NW 3-110-6-6","14980","2911879","11921.38","30-Nov-2023","MONTHLY","updated volume","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","F"
"00034412","08289","ESSO RESOURCES CANADA LTD, WR, 16692","IS","13-Dec-1988","WRLIC","WDIND","INJECTN","13-Dec-1988","","SW","AC","06-Aug-1974","19740806002","Sousa Creek","869600","869600","0","0","","NW","3","110","6","6","","","","","","","","","","58.5253","-118.9122","CENOVUS ENERGY INC.","16692","MD023","AER|PCR","HAY","07OA","Diversion","NW 3-110-6-6","14980","2932046","12948.16","31-Dec-2023","MONTHLY","NW 3-110-6-6 ","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","F"
"00037719","L06069","RAINBOW LAKE/GAS PLANT/HUSKY OIL - F12226","IS","16-Aug-1989","WRLIC","WDIND","INJECTN","16-Aug-1989","","SW","AC","14-Mar-1967","19670314001","Rainbow Lake","1850220","1850220","0","0","","NE","8","107","8","6","","","","","","","","","","58.2781","-119.2889","CENOVUS ENERGY INC.","12226","MD023","AER|PCR","HAY","07OA","Diversion","NE 8-107-8-6","18524","2753673","78228.68","31-Jan-2023","MONTHLY","NE 8-107-8-6","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","T"
"00037719","L06069","RAINBOW LAKE/GAS PLANT/HUSKY OIL - F12226","IS","16-Aug-1989","WRLIC","WDIND","INJECTN","16-Aug-1989","","SW","AC","14-Mar-1967","19670314001","Rainbow Lake","1850220","1850220","0","0","","NE","8","107","8","6","","","","","","","","","","58.2781","-119.2889","CENOVUS ENERGY INC.","12226","MD023","AER|PCR","HAY","07OA","Diversion","NE 8-107-8-6","18524","2768269","65896.08","28-Feb-2023","MONTHLY","NE 8-107-8-6","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","T"
"00037719","L06069","RAINBOW LAKE/GAS PLANT/HUSKY OIL - F12226","IS","16-Aug-1989","WRLIC","WDIND","INJECTN","16-Aug-1989","","SW","AC","14-Mar-1967","19670314001","Rainbow Lake","1850220","1850220","0","0","","NE","8","107","8","6","","","","","","","","","","58.2781","-119.2889","CENOVUS ENERGY INC.","12226","MD023","AER|PCR","HAY","07OA","Diversion","NE 8-107-8-6","18524","2780945","69916.56","31-Mar-2023","MONTHLY","updated value","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","T"
"00037719","L06069","RAINBOW LAKE/GAS PLANT/HUSKY OIL - F12226","IS","16-Aug-1989","WRLIC","WDIND","INJECTN","16-Aug-1989","","SW","AC","14-Mar-1967","19670314001","Rainbow Lake","1850220","1850220","0","0","","NE","8","107","8","6","","","","","","","","","","58.2781","-119.2889","CENOVUS ENERGY INC.","12226","MD023","AER|PCR","HAY","07OA","Diversion","NE 8-107-8-6","18524","2798782","64560.6820","30-Apr-2023","MONTHLY","NE 8-107-8-6","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","T"
"00037719","L06069","RAINBOW LAKE/GAS PLANT/HUSKY OIL - F12226","IS","16-Aug-1989","WRLIC","WDIND","INJECTN","16-Aug-1989","","SW","AC","14-Mar-1967","19670314001","Rainbow Lake","1850220","1850220","0","0","","NE","8","107","8","6","","","","","","","","","","58.2781","-119.2889","CENOVUS ENERGY INC.","12226","MD023","AER|PCR","HAY","07OA","Diversion","NE 8-107-8-6","18524","2811801","44245.40","31-May-2023","MONTHLY","NE 8-107-8-6","AER","INDUSTRIAL","UPSTREAM OIL & GAS","INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY)","T"
